Isocortex,123.282624
FRP,0.9738760000000001
FRP1,0.25652
FRP2/3,0.232608
FRP5,0.371584
FRP6a,0.112222
FRP6b,0.000942
MOp,11.351334000000001
MOp1,1.328982
MOp2/3,3.689292
MOp5,3.272844
MOp6a,2.876428
MOp6b,0.183788
MOs,13.099028
MOs1,2.320426
MOs2/3,3.804232
MOs5,4.523054
MOs6a,2.37773
MOs6b,0.073586
SSp-n,3.01908
SSp-n1,0.404326
SSp-n2/3,0.640936
SSp-n4,0.548128
SSp-n5,0.567366
SSp-n6a,0.804808
SSp-n6b,0.053516
SSp-bfd,6.287780000000001
SSp-bfd1,0.8395
SSp-bfd2/3,1.51604
SSp-bfd4,1.281604
SSp-bfd5,1.208038
SSp-bfd6a,1.296044
SSp-bfd6b,0.146554
SSp-ll,2.352126
SSp-ll1,0.299572
SSp-ll2/3,0.646572
SSp-ll4,0.272824
SSp-ll5,0.55526
SSp-ll6a,0.528074
SSp-ll6b,0.049824
SSp-m,6.209619999999999
SSp-m1,0.780612
SSp-m2/3,1.497244
SSp-m4,0.94875
SSp-m5,1.21708
SSp-m6a,1.65168
SSp-m6b,0.114254
SSp-ul,3.7694619999999994
SSp-ul1,0.45982
SSp-ul2/3,0.978956
SSp-ul4,0.52313
SSp-ul5,0.792298
SSp-ul6a,0.942014
SSp-ul6b,0.073244
SSp-tr,1.4016979999999999
SSp-tr1,0.20564
SSp-tr2/3,0.423734
SSp-tr4,0.152746
SSp-tr5,0.353006
SSp-tr6a,0.232906
SSp-tr6b,0.033666
SSp-un,1.2623320000000002
SSp-un1,0.16624
SSp-un2/3,0.331476
SSp-un4,0.18793
SSp-un5,0.257978
SSp-un6a,0.294142
SSp-un6b,0.024566
SSs,9.018162
SSs1,1.238064
SSs2/3,2.146234
SSs4,1.167164
SSs5,2.185516
SSs6a,2.073148
SSs6b,0.208036
GU,1.768314
GU1,0.196246
GU2/3,0.401948
GU4,0.14663
GU5,0.545318
GU6a,0.438828
GU6b,0.039344
VISC,2.34956
VISC1,0.33507
VISC2/3,0.539812
VISC4,0.18133
VISC5,0.706434
VISC6a,0.534756
VISC6b,0.052158
AUDd,1.214826
AUDd1,0.196898
AUDd2/3,0.327356
AUDd4,0.132508
AUDd5,0.343066
AUDd6a,0.184538
AUDd6b,0.03046
AUDp,2.148996
AUDp1,0.374988
AUDp2/3,0.472208
AUDp4,0.234926
AUDp5,0.713892
AUDp6a,0.297736
AUDp6b,0.055246
AUDpo,0.6122040000000001
AUDpo1,0.112688
AUDpo2/3,0.146946
AUDpo4,0.074198
AUDpo5,0.18135
AUDpo6a,0.079384
AUDpo6b,0.017638
AUDv,1.818222
AUDv1,0.28531
AUDv2/3,0.387476
AUDv4,0.213616
AUDv5,0.604668
AUDv6a,0.281102
AUDv6b,0.04605
VISal,0.7582240000000001
VISal1,0.117892
VISal2/3,0.199314
VISal4,0.104152
VISal5,0.202942
VISal6a,0.111674
VISal6b,0.02225
VISam,0.792558
VISam1,0.136038
VISam2/3,0.206952
VISam4,0.059858
VISam5,0.227464
VISam6a,0.13862
VISam6b,0.023626
VISl,1.225624
VISl1,0.185148
VISl2/3,0.301588
VISl4,0.179084
VISl5,0.314522
VISl6a,0.207042
VISl6b,0.03824
VISp,7.074134
VISp1,1.26343
VISp2/3,1.99904
VISp4,1.02364
VISp5,1.552688
VISp6a,1.070864
VISp6b,0.164472
VISpl,0.7944659999999999
VISpl1,0.19379
VISpl2/3,0.20515
VISpl4,0.036638
VISpl5,0.242812
VISpl6a,0.107274
VISpl6b,0.008802
VISpm,1.048764
VISpm1,0.19065
VISpm2/3,0.292206
VISpm4,0.098818
VISpm5,0.28712
VISpm6a,0.151974
VISpm6b,0.027996
VISli,0.49208599999999997
VISli1,0.074152
VISli2/3,0.117252
VISli4,0.057256
VISli5,0.147946
VISli6a,0.079344
VISli6b,0.016136
VISpor,1.282404
VISpor1,0.249644
VISpor2/3,0.373972
VISpor4,0.060632
VISpor5,0.385168
VISpor6a,0.180262
VISpor6b,0.032726
ACAd,3.131334
ACAd1,0.605854
ACAd2/3,0.604314
ACAd5,1.197522
ACAd6a,0.698928
ACAd6b,0.024716
ACAv,2.408528
ACAv1,0.47824
ACAv2/3,0.502274
ACAv5,1.00256
ACAv6a,0.363392
ACAv6b,0.062062
PL,2.410398
PL1,0.523834
PL2/3,0.420622
PL5,0.979438
PL6a,0.465136
PL6b,0.021368
ILA,0.844322
ILA1,0.151252
ILA2/3,0.140956
ILA5,0.33621
ILA6a,0.205076
ILA6b,0.010828
ORBl,2.7281239999999998
ORBl1,0.375418
ORBl2/3,0.621188
ORBl5,1.206904
ORBl6a,0.48088
ORBl6b,0.043734
ORBm,1.3993700000000002
ORBm1,0.420842
ORBm2/3,0.316968
ORBm5,0.47114
ORBm6a,0.186712
ORBm6b,0.003708
ORBvl,1.7767860000000002
ORBvl1,0.385114
ORBvl2/3,0.523316
ORBvl5,0.619944
ORBvl6a,0.238782
ORBvl6b,0.00963
AId,3.72465
AId1,0.459546
AId2/3,0.925512
AId5,1.509586
AId6a,0.781724
AId6b,0.048282
AIp,2.434626
AIp1,0.422038
AIp2/3,0.803644
AIp5,0.752576
AIp6a,0.435738
AIp6b,0.02063
AIv,1.73483
AIv1,0.248482
AIv2/3,0.594928
AIv5,0.720432
AIv6a,0.167928
AIv6b,0.00306
RSPagl,2.357084
RSPagl1,0.507296
RSPagl2/3,0.669946
RSPagl5,0.733242
RSPagl6a,0.412238
RSPagl6b,0.034362
RSPd,3.799386
RSPd1,0.83324
RSPd2/3,0.97245
RSPd4,2e-06
RSPd5,1.20599
RSPd6a,0.756694
RSPd6b,0.03101
RSPv,4.347166
RSPv1,0.947416
RSPv2/3,1.01297
RSPv5,1.67875
RSPv6a,0.65973
RSPv6b,0.0483
VISa,1.4391639999999999
VISa1,0.239674
VISa2/3,0.426718
VISa4,0.1548
VISa5,0.355238
VISa6a,0.223374
VISa6b,0.03936
VISrl,1.0176640000000001
VISrl1,0.17074
VISrl2/3,0.27639
VISrl4,0.146294
VISrl5,0.244294
VISrl6a,0.151428
VISrl6b,0.028518
TEa,3.1022819999999998
TEa1,0.525406
TEa2/3,0.701596
TEa4,0.312818
TEa5,0.949232
TEa6a,0.523472
TEa6b,0.089758
PERI,0.789792
PERI1,0.221266
PERI2/3,0.33311
PERI5,0.168374
PERI6a,0.053894
PERI6b,0.013148
ECT,1.7122380000000001
ECT1,0.25852
ECT2/3,0.47615
ECT5,0.529802
ECT6a,0.388414
ECT6b,0.059352
OLF,46.79881000000001
MOB,16.634923999999998
MOBgr,5.183936
MOBipl,1.036894
MOBmi,1.071622
MOBopl,5.043568
AOB,0.5884959999999999
AOBgl,0.154454
AOBgr,0.1573
AOBmi,0.276742
AON,9.726808
TT,1.440864
TTd,0.72337
TTv,0.717494
DP,1.00944
PIR,23.133628
NLOT,0.31948
NLOT1,0.111502
NLOT2,0.149582
NLOT3,0.058396
COAa,1.534952
COAp,2.4976760000000002
COApl,1.202336
COApm,1.29534
PAA,2.383224
TR,2.809444
HPF,42.640980000000006
CA1,10.190514
CA1slm,1.925778
CA1so,3.599396
CA1sp,0.936312
CA1sr,3.729022
CA2,0.47580200000000006
CA2slm,0.121336
CA2so,0.132618
CA2sp,0.0599
CA2sr,0.161948
CA3,6.263485999999999
CA3slm,0.636972
CA3slu,0.668716
CA3so,2.112618
CA3sp,1.302198
CA3sr,1.54298
DG,6.597506
DG-mo,4.306954
DG-po,0.691502
DG-sg,1.59905
FC,0.12442
IG,0.25138
ENTl,6.378088
ENTl1,0.979142
ENTl2,1.604416
ENTl3,1.31708
ENTl5,1.428774
ENTl6a,1.048676
ENTm,5.0188
ENTm1,1.2461
ENTm2,1.255434
ENTm3,0.983148
ENTm5,0.911528
ENTm6,0.62259
PAR,1.865752
POST,2.168636
PRE,1.83338
SUB,4.194788
ProS,2.656316
HATA,0.84356
APr,0.653268
CTXsp,8.907902
CLA,1.101476
EPd,3.639564
EPv,1.945444
LA,1.680576
BLA,1.900282
BLAa,0.76961
BLAp,0.711236
BLAv,0.419436
BMA,1.485188
BMAa,0.767422
BMAp,0.717766
PA,1.933316
STR,44.961797999999995
CP,52.03754
ACB,8.802732
FS,0.856936
OT,7.647372
LSc,1.127202
LSr,3.76383
LSv,1.214472
SF,0.948628
SH,0.073992
AAA,0.98874
BA,0.049916
CEA,1.317
CEAc,0.30932
CEAl,0.259674
CEAm,0.748006
IA,0.365428
MEA,4.057164
PAL,9.36481
GPe,3.129632
GPi,0.847156
SI,6.054224
MA,0.728552
MS,0.830336
NDB,1.479864
TRS,0.7117
BST,2.681404
BAC,0.015512
TH,20.274752
VAL,1.634088
VM,1.85746
VPL,1.751348
VPLpc,0.197648
VPM,3.28932
VPMpc,0.430516
PoT,0.559204
SPFm,0.140148
SPFp,0.269836
SPA,0.265256
PP,0.122288
MG,0.6998439999999999
MGd,0.17309
MGv,0.276444
MGm,0.25031
LGd,0.722326
LGd-sh,0.207304
LGd-co,0.419172
LGd-ip,0.09585
LP,2.401372
PO,2.505236
POL,0.41098
SGN,0.361784
Eth,0.471424
AV,0.831208
